Time,utx-os-created-btc-24h
2016-10-02 00:00:00+00:00,489805
2016-10-03 00:00:00+00:00,671125
2016-10-04 00:00:00+00:00,652938
2016-10-05 00:00:00+00:00,650902
2016-10-06 00:00:00+00:00,712317
2016-10-07 00:00:00+00:00,647542
2016-10-08 00:00:00+00:00,623627
2016-10-09 00:00:00+00:00,553859
2016-10-10 00:00:00+00:00,533735
2016-10-11 00:00:00+00:00,643322
2016-10-12 00:00:00+00:00,593487
2016-10-13 00:00:00+00:00,578990
2016-10-14 00:00:00+00:00,640423
2016-10-15 00:00:00+00:00,562826
2016-10-16 00:00:00+00:00,502543
2016-10-17 00:00:00+00:00,561226
2016-10-18 00:00:00+00:00,610949
2016-10-19 00:00:00+00:00,456946
2016-10-20 00:00:00+00:00,643225
2016-10-21 00:00:00+00:00,654095
2016-10-22 00:00:00+00:00,518626
2016-10-23 00:00:00+00:00,487940
2016-10-24 00:00:00+00:00,543296
2016-10-25 00:00:00+00:00,570528
2016-10-26 00:00:00+00:00,513805
2016-10-27 00:00:00+00:00,772634
2016-10-28 00:00:00+00:00,595887
2016-10-29 00:00:00+00:00,556223
2016-10-30 00:00:00+00:00,479135
2016-10-31 00:00:00+00:00,617177
2016-11-01 00:00:00+00:00,586823
2016-11-02 00:00:00+00:00,615743
2016-11-03 00:00:00+00:00,636913
2016-11-04 00:00:00+00:00,575853
2016-11-05 00:00:00+00:00,595439
2016-11-06 00:00:00+00:00,581817
2016-11-07 00:00:00+00:00,663199
2016-11-08 00:00:00+00:00,711260
2016-11-09 00:00:00+00:00,639275
2016-11-10 00:00:00+00:00,644567
2016-11-11 00:00:00+00:00,592501
2016-11-12 00:00:00+00:00,586946
2016-11-13 00:00:00+00:00,558865
2016-11-14 00:00:00+00:00,666591
2016-11-15 00:00:00+00:00,692383
2016-11-16 00:00:00+00:00,680704
2016-11-17 00:00:00+00:00,671977
2016-11-18 00:00:00+00:00,690278
2016-11-19 00:00:00+00:00,645594
2016-11-20 00:00:00+00:00,639659
2016-11-21 00:00:00+00:00,714576
2016-11-22 00:00:00+00:00,738725
2016-11-23 00:00:00+00:00,701679
2016-11-24 00:00:00+00:00,799439
2016-11-25 00:00:00+00:00,727681
2016-11-26 00:00:00+00:00,680528
2016-11-27 00:00:00+00:00,591454
2016-11-28 00:00:00+00:00,723269
2016-11-29 00:00:00+00:00,687777
2016-11-30 00:00:00+00:00,696433
2016-12-01 00:00:00+00:00,565965
2016-12-02 00:00:00+00:00,777262
2016-12-03 00:00:00+00:00,704934
2016-12-04 00:00:00+00:00,585824
2016-12-05 00:00:00+00:00,681965
2016-12-06 00:00:00+00:00,749978
2016-12-07 00:00:00+00:00,744849
2016-12-08 00:00:00+00:00,654494
2016-12-09 00:00:00+00:00,626837
2016-12-10 00:00:00+00:00,596580
2016-12-11 00:00:00+00:00,581600
2016-12-12 00:00:00+00:00,643240
2016-12-13 00:00:00+00:00,672742
2016-12-14 00:00:00+00:00,657317
2016-12-15 00:00:00+00:00,638354
2016-12-16 00:00:00+00:00,675541
2016-12-17 00:00:00+00:00,620985
2016-12-18 00:00:00+00:00,547375
2016-12-19 00:00:00+00:00,682997
2016-12-20 00:00:00+00:00,683553
2016-12-21 00:00:00+00:00,736184
2016-12-22 00:00:00+00:00,718429
2016-12-23 00:00:00+00:00,711950
2016-12-24 00:00:00+00:00,570322
2016-12-25 00:00:00+00:00,475284
2016-12-26 00:00:00+00:00,598151
2016-12-27 00:00:00+00:00,689164
2016-12-28 00:00:00+00:00,697636
2016-12-29 00:00:00+00:00,703007
2016-12-30 00:00:00+00:00,696861
2016-12-31 00:00:00+00:00,634238
2017-01-01 00:00:00+00:00,564538
2017-01-02 00:00:00+00:00,782100
2017-01-03 00:00:00+00:00,797735
2017-01-04 00:00:00+00:00,789606
2017-01-05 00:00:00+00:00,677443
2017-01-06 00:00:00+00:00,798358
2017-01-07 00:00:00+00:00,715768
2017-01-08 00:00:00+00:00,640288
2017-01-09 00:00:00+00:00,658996
2017-01-10 00:00:00+00:00,768101
2017-01-11 00:00:00+00:00,685325
2017-01-12 00:00:00+00:00,670074
2017-01-13 00:00:00+00:00,639010
2017-01-14 00:00:00+00:00,597972
2017-01-15 00:00:00+00:00,563818
2017-01-16 00:00:00+00:00,637316
2017-01-17 00:00:00+00:00,714357
2017-01-18 00:00:00+00:00,699309
2017-01-19 00:00:00+00:00,702109
2017-01-20 00:00:00+00:00,700338
2017-01-21 00:00:00+00:00,649012
2017-01-22 00:00:00+00:00,581840
2017-01-23 00:00:00+00:00,573137
2017-01-24 00:00:00+00:00,655702
2017-01-25 00:00:00+00:00,710251
2017-01-26 00:00:00+00:00,728897
2017-01-27 00:00:00+00:00,629803
2017-01-28 00:00:00+00:00,619316
2017-01-29 00:00:00+00:00,617637
2017-01-30 00:00:00+00:00,612403
2017-01-31 00:00:00+00:00,722405
2017-02-01 00:00:00+00:00,896356
2017-02-02 00:00:00+00:00,671752
2017-02-03 00:00:00+00:00,799170
2017-02-04 00:00:00+00:00,677634
2017-02-05 00:00:00+00:00,680397
2017-02-06 00:00:00+00:00,579818
2017-02-07 00:00:00+00:00,739419
2017-02-08 00:00:00+00:00,707090
2017-02-09 00:00:00+00:00,786423
2017-02-10 00:00:00+00:00,702696
2017-02-11 00:00:00+00:00,637608
2017-02-12 00:00:00+00:00,570537
2017-02-13 00:00:00+00:00,682406
2017-02-14 00:00:00+00:00,726430
2017-02-15 00:00:00+00:00,677725
2017-02-16 00:00:00+00:00,670289
2017-02-17 00:00:00+00:00,805209
2017-02-18 00:00:00+00:00,692025
2017-02-19 00:00:00+00:00,610335
2017-02-20 00:00:00+00:00,689042
2017-02-21 00:00:00+00:00,661007
2017-02-22 00:00:00+00:00,666336
2017-02-23 00:00:00+00:00,747364
2017-02-24 00:00:00+00:00,790857
2017-02-25 00:00:00+00:00,785010
2017-02-26 00:00:00+00:00,680874
2017-02-27 00:00:00+00:00,684132
2017-02-28 00:00:00+00:00,755332
2017-03-01 00:00:00+00:00,739620
2017-03-02 00:00:00+00:00,771120
2017-03-03 00:00:00+00:00,787788
2017-03-04 00:00:00+00:00,652093
2017-03-05 00:00:00+00:00,695425
2017-03-06 00:00:00+00:00,716488
2017-03-07 00:00:00+00:00,770554
2017-03-08 00:00:00+00:00,710329
2017-03-09 00:00:00+00:00,739904
2017-03-10 00:00:00+00:00,746039
2017-03-11 00:00:00+00:00,696990
2017-03-12 00:00:00+00:00,585598
2017-03-13 00:00:00+00:00,690389
2017-03-14 00:00:00+00:00,748447
2017-03-15 00:00:00+00:00,713404
2017-03-16 00:00:00+00:00,798175
2017-03-17 00:00:00+00:00,728387
2017-03-18 00:00:00+00:00,676234
2017-03-19 00:00:00+00:00,690161
2017-03-20 00:00:00+00:00,696776
2017-03-21 00:00:00+00:00,725839
2017-03-22 00:00:00+00:00,777034
2017-03-23 00:00:00+00:00,731300
2017-03-24 00:00:00+00:00,734776
2017-03-25 00:00:00+00:00,641049
2017-03-26 00:00:00+00:00,616664
2017-03-27 00:00:00+00:00,615703
2017-03-28 00:00:00+00:00,742513
2017-03-29 00:00:00+00:00,720951
2017-03-30 00:00:00+00:00,714338
2017-03-31 00:00:00+00:00,644650
2017-04-01 00:00:00+00:00,663363
2017-04-02 00:00:00+00:00,674185
2017-04-03 00:00:00+00:00,755799
2017-04-04 00:00:00+00:00,648328
2017-04-05 00:00:00+00:00,803171
2017-04-06 00:00:00+00:00,741337
2017-04-07 00:00:00+00:00,742041
2017-04-08 00:00:00+00:00,618774
2017-04-09 00:00:00+00:00,664405
2017-04-10 00:00:00+00:00,734707
2017-04-11 00:00:00+00:00,805787
2017-04-12 00:00:00+00:00,755361
2017-04-13 00:00:00+00:00,628727
2017-04-14 00:00:00+00:00,823416
2017-04-15 00:00:00+00:00,785350
2017-04-16 00:00:00+00:00,654009
2017-04-17 00:00:00+00:00,695241
2017-04-18 00:00:00+00:00,731266
2017-04-19 00:00:00+00:00,748748
2017-04-20 00:00:00+00:00,634696
2017-04-21 00:00:00+00:00,827634
2017-04-22 00:00:00+00:00,689969
2017-04-23 00:00:00+00:00,633981
2017-04-24 00:00:00+00:00,572214
2017-04-25 00:00:00+00:00,764067
2017-04-26 00:00:00+00:00,793869
2017-04-27 00:00:00+00:00,733959
2017-04-28 00:00:00+00:00,749803
2017-04-29 00:00:00+00:00,856295
2017-04-30 00:00:00+00:00,705139
2017-05-01 00:00:00+00:00,723369
2017-05-02 00:00:00+00:00,808439
2017-05-03 00:00:00+00:00,711094
2017-05-04 00:00:00+00:00,891845
2017-05-05 00:00:00+00:00,683280
2017-05-06 00:00:00+00:00,880442
2017-05-07 00:00:00+00:00,767740
2017-05-08 00:00:00+00:00,902129
2017-05-09 00:00:00+00:00,803436
2017-05-10 00:00:00+00:00,793277
2017-05-11 00:00:00+00:00,736488
2017-05-12 00:00:00+00:00,796163
2017-05-13 00:00:00+00:00,805175
2017-05-14 00:00:00+00:00,885549
2017-05-15 00:00:00+00:00,853932
2017-05-16 00:00:00+00:00,576834
2017-05-17 00:00:00+00:00,779943
2017-05-18 00:00:00+00:00,723512
2017-05-19 00:00:00+00:00,814359
2017-05-20 00:00:00+00:00,809561
2017-05-21 00:00:00+00:00,766108
2017-05-22 00:00:00+00:00,773176
2017-05-23 00:00:00+00:00,888023
2017-05-24 00:00:00+00:00,837484
2017-05-25 00:00:00+00:00,853622
2017-05-26 00:00:00+00:00,815923
2017-05-27 00:00:00+00:00,855140
2017-05-28 00:00:00+00:00,783604
2017-05-29 00:00:00+00:00,803619
2017-05-30 00:00:00+00:00,854729
2017-05-31 00:00:00+00:00,826804
2017-06-01 00:00:00+00:00,813524
2017-06-02 00:00:00+00:00,711730
2017-06-03 00:00:00+00:00,828892
2017-06-04 00:00:00+00:00,727317
2017-06-05 00:00:00+00:00,735726
2017-06-06 00:00:00+00:00,771002
2017-06-07 00:00:00+00:00,825196
2017-06-08 00:00:00+00:00,773019
2017-06-09 00:00:00+00:00,724675
2017-06-10 00:00:00+00:00,646678
2017-06-11 00:00:00+00:00,581509
2017-06-12 00:00:00+00:00,678437
2017-06-13 00:00:00+00:00,764631
2017-06-14 00:00:00+00:00,715419
2017-06-15 00:00:00+00:00,733315
2017-06-16 00:00:00+00:00,677640
2017-06-17 00:00:00+00:00,598939
2017-06-18 00:00:00+00:00,542511
2017-06-19 00:00:00+00:00,675988
2017-06-20 00:00:00+00:00,723104
2017-06-21 00:00:00+00:00,744937
2017-06-22 00:00:00+00:00,691581
2017-06-23 00:00:00+00:00,651225
2017-06-24 00:00:00+00:00,596479
2017-06-25 00:00:00+00:00,483570
2017-06-26 00:00:00+00:00,653594
2017-06-27 00:00:00+00:00,713663
2017-06-28 00:00:00+00:00,695541
2017-06-29 00:00:00+00:00,574777
2017-06-30 00:00:00+00:00,697296
2017-07-01 00:00:00+00:00,566916
2017-07-02 00:00:00+00:00,520931
2017-07-03 00:00:00+00:00,633906
2017-07-04 00:00:00+00:00,693649
2017-07-05 00:00:00+00:00,611351
2017-07-06 00:00:00+00:00,579488
2017-07-07 00:00:00+00:00,699670
2017-07-08 00:00:00+00:00,575288
2017-07-09 00:00:00+00:00,498738
2017-07-10 00:00:00+00:00,736740
2017-07-11 00:00:00+00:00,715543
2017-07-12 00:00:00+00:00,655195
2017-07-13 00:00:00+00:00,629562
2017-07-14 00:00:00+00:00,610632
2017-07-15 00:00:00+00:00,581907
2017-07-16 00:00:00+00:00,526035
2017-07-17 00:00:00+00:00,607268
2017-07-18 00:00:00+00:00,707975
2017-07-19 00:00:00+00:00,662867
2017-07-20 00:00:00+00:00,598828
2017-07-21 00:00:00+00:00,719233
2017-07-22 00:00:00+00:00,581700
2017-07-23 00:00:00+00:00,473027
2017-07-24 00:00:00+00:00,628061
2017-07-25 00:00:00+00:00,665748
2017-07-26 00:00:00+00:00,614884
2017-07-27 00:00:00+00:00,594685
2017-07-28 00:00:00+00:00,651348
2017-07-29 00:00:00+00:00,549839
2017-07-30 00:00:00+00:00,471696
2017-07-31 00:00:00+00:00,583220
2017-08-01 00:00:00+00:00,352424
2017-08-02 00:00:00+00:00,551807
2017-08-03 00:00:00+00:00,565929
2017-08-04 00:00:00+00:00,619206
2017-08-05 00:00:00+00:00,607425
2017-08-06 00:00:00+00:00,524522
2017-08-07 00:00:00+00:00,648365
2017-08-08 00:00:00+00:00,737122
2017-08-09 00:00:00+00:00,693171
2017-08-10 00:00:00+00:00,702094
2017-08-11 00:00:00+00:00,753294
2017-08-12 00:00:00+00:00,663850
2017-08-13 00:00:00+00:00,705024
2017-08-14 00:00:00+00:00,672805
2017-08-15 00:00:00+00:00,849446
2017-08-16 00:00:00+00:00,708788
2017-08-17 00:00:00+00:00,859388
2017-08-18 00:00:00+00:00,787166
2017-08-19 00:00:00+00:00,736730
2017-08-20 00:00:00+00:00,560876
2017-08-21 00:00:00+00:00,629428
2017-08-22 00:00:00+00:00,545685
2017-08-23 00:00:00+00:00,844461
2017-08-24 00:00:00+00:00,516578
2017-08-25 00:00:00+00:00,563269
2017-08-26 00:00:00+00:00,621850
2017-08-27 00:00:00+00:00,682255
2017-08-28 00:00:00+00:00,615972
2017-08-29 00:00:00+00:00,732966
2017-08-30 00:00:00+00:00,698269
2017-08-31 00:00:00+00:00,724990
2017-09-01 00:00:00+00:00,733783
2017-09-02 00:00:00+00:00,651381
2017-09-03 00:00:00+00:00,527654
2017-09-04 00:00:00+00:00,700580
2017-09-05 00:00:00+00:00,744408
2017-09-06 00:00:00+00:00,726875
2017-09-07 00:00:00+00:00,647645
2017-09-08 00:00:00+00:00,756281
2017-09-09 00:00:00+00:00,562408
2017-09-10 00:00:00+00:00,504082
2017-09-11 00:00:00+00:00,664368
2017-09-12 00:00:00+00:00,678595
2017-09-13 00:00:00+00:00,668950
2017-09-14 00:00:00+00:00,683538
2017-09-15 00:00:00+00:00,794871
2017-09-16 00:00:00+00:00,602299
2017-09-17 00:00:00+00:00,529898
2017-09-18 00:00:00+00:00,582254
2017-09-19 00:00:00+00:00,715225
2017-09-20 00:00:00+00:00,585787
2017-09-21 00:00:00+00:00,651680
2017-09-22 00:00:00+00:00,618608
2017-09-23 00:00:00+00:00,520315
2017-09-24 00:00:00+00:00,466000
2017-09-25 00:00:00+00:00,632336
2017-09-26 00:00:00+00:00,673642
2017-09-27 00:00:00+00:00,669713
2017-09-28 00:00:00+00:00,700075
2017-09-29 00:00:00+00:00,690052
2017-09-30 00:00:00+00:00,569669
2017-10-01 00:00:00+00:00,504280
2017-10-02 00:00:00+00:00,763671
2017-10-03 00:00:00+00:00,727863
2017-10-04 00:00:00+00:00,602596
2017-10-05 00:00:00+00:00,679484
2017-10-06 00:00:00+00:00,746029
2017-10-07 00:00:00+00:00,612780
2017-10-08 00:00:00+00:00,613106
2017-10-09 00:00:00+00:00,731153
2017-10-10 00:00:00+00:00,770192
2017-10-11 00:00:00+00:00,752318
2017-10-12 00:00:00+00:00,724785
2017-10-13 00:00:00+00:00,815265
2017-10-14 00:00:00+00:00,748390
2017-10-15 00:00:00+00:00,715357
2017-10-16 00:00:00+00:00,804289
2017-10-17 00:00:00+00:00,842381
2017-10-18 00:00:00+00:00,837408
2017-10-19 00:00:00+00:00,889983
2017-10-20 00:00:00+00:00,818192
2017-10-21 00:00:00+00:00,763871
2017-10-22 00:00:00+00:00,727595
2017-10-23 00:00:00+00:00,799367
2017-10-24 00:00:00+00:00,883246
2017-10-25 00:00:00+00:00,788191
2017-10-26 00:00:00+00:00,690218
2017-10-27 00:00:00+00:00,667718
2017-10-28 00:00:00+00:00,536785
2017-10-29 00:00:00+00:00,864989
2017-10-30 00:00:00+00:00,819328
2017-10-31 00:00:00+00:00,744382
2017-11-01 00:00:00+00:00,914510
2017-11-02 00:00:00+00:00,859510
2017-11-03 00:00:00+00:00,798556
2017-11-04 00:00:00+00:00,719643
2017-11-05 00:00:00+00:00,684345
2017-11-06 00:00:00+00:00,730294
2017-11-07 00:00:00+00:00,898577
2017-11-08 00:00:00+00:00,789932
2017-11-09 00:00:00+00:00,878731
2017-11-10 00:00:00+00:00,739618
2017-11-11 00:00:00+00:00,542026
2017-11-12 00:00:00+00:00,542990
2017-11-13 00:00:00+00:00,846427
2017-11-14 00:00:00+00:00,752623
2017-11-15 00:00:00+00:00,874737
2017-11-16 00:00:00+00:00,833182
2017-11-17 00:00:00+00:00,858878
2017-11-18 00:00:00+00:00,744358
2017-11-19 00:00:00+00:00,735576
2017-11-20 00:00:00+00:00,916023
2017-11-21 00:00:00+00:00,985419
2017-11-22 00:00:00+00:00,833205
2017-11-23 00:00:00+00:00,927261
2017-11-24 00:00:00+00:00,862393
2017-11-25 00:00:00+00:00,873329
2017-11-26 00:00:00+00:00,874507
2017-11-27 00:00:00+00:00,1014166
2017-11-28 00:00:00+00:00,978834
2017-11-29 00:00:00+00:00,1074536
2017-11-30 00:00:00+00:00,1036023
2017-12-01 00:00:00+00:00,1107138
2017-12-02 00:00:00+00:00,858953
2017-12-03 00:00:00+00:00,925305
2017-12-04 00:00:00+00:00,1070101
2017-12-05 00:00:00+00:00,1102600
2017-12-06 00:00:00+00:00,1187481
2017-12-07 00:00:00+00:00,1016252
2017-12-08 00:00:00+00:00,1057636
2017-12-09 00:00:00+00:00,1043122
2017-12-10 00:00:00+00:00,881151
2017-12-11 00:00:00+00:00,1038351
2017-12-12 00:00:00+00:00,1043614
2017-12-13 00:00:00+00:00,1142229
2017-12-14 00:00:00+00:00,1264802
2017-12-15 00:00:00+00:00,1114985
2017-12-16 00:00:00+00:00,976493
2017-12-17 00:00:00+00:00,1047080
2017-12-18 00:00:00+00:00,1086689
2017-12-19 00:00:00+00:00,1032155
2017-12-20 00:00:00+00:00,994169
2017-12-21 00:00:00+00:00,975207
2017-12-22 00:00:00+00:00,1063090
2017-12-23 00:00:00+00:00,892665
2017-12-24 00:00:00+00:00,790857
2017-12-25 00:00:00+00:00,693608
2017-12-26 00:00:00+00:00,723719
2017-12-27 00:00:00+00:00,883729
2017-12-28 00:00:00+00:00,879002
2017-12-29 00:00:00+00:00,1007613
2017-12-30 00:00:00+00:00,954112
2017-12-31 00:00:00+00:00,812109
2018-01-01 00:00:00+00:00,703918
2018-01-02 00:00:00+00:00,997941
2018-01-03 00:00:00+00:00,1099960
2018-01-04 00:00:00+00:00,1246924
2018-01-05 00:00:00+00:00,1043683
2018-01-06 00:00:00+00:00,1068521
2018-01-07 00:00:00+00:00,1060156
2018-01-08 00:00:00+00:00,1057775
2018-01-09 00:00:00+00:00,1083299
2018-01-10 00:00:00+00:00,1036841
2018-01-11 00:00:00+00:00,972454
2018-01-12 00:00:00+00:00,884856
2018-01-13 00:00:00+00:00,771871
2018-01-14 00:00:00+00:00,691912
2018-01-15 00:00:00+00:00,798088
2018-01-16 00:00:00+00:00,887578
2018-01-17 00:00:00+00:00,915850
2018-01-18 00:00:00+00:00,903505
2018-01-19 00:00:00+00:00,700505
2018-01-20 00:00:00+00:00,685898
2018-01-21 00:00:00+00:00,622701
2018-01-22 00:00:00+00:00,696269
2018-01-23 00:00:00+00:00,726805
2018-01-24 00:00:00+00:00,696042
2018-01-25 00:00:00+00:00,654213
2018-01-26 00:00:00+00:00,618768
2018-01-27 00:00:00+00:00,631248
2018-01-28 00:00:00+00:00,606038
2018-01-29 00:00:00+00:00,642319
2018-01-30 00:00:00+00:00,641179
2018-01-31 00:00:00+00:00,574211
2018-02-01 00:00:00+00:00,710552
2018-02-02 00:00:00+00:00,659720
2018-02-03 00:00:00+00:00,539525
2018-02-04 00:00:00+00:00,483849
2018-02-05 00:00:00+00:00,598083
2018-02-06 00:00:00+00:00,713305
2018-02-07 00:00:00+00:00,588509
2018-02-08 00:00:00+00:00,475821
2018-02-09 00:00:00+00:00,537529
2018-02-10 00:00:00+00:00,501907
2018-02-11 00:00:00+00:00,433486
2018-02-12 00:00:00+00:00,517421
2018-02-13 00:00:00+00:00,496796
2018-02-14 00:00:00+00:00,534700
2018-02-15 00:00:00+00:00,559788
2018-02-16 00:00:00+00:00,502764
2018-02-17 00:00:00+00:00,472305
2018-02-18 00:00:00+00:00,448403
2018-02-19 00:00:00+00:00,517680
2018-02-20 00:00:00+00:00,540408
2018-02-21 00:00:00+00:00,558113
2018-02-22 00:00:00+00:00,584836
2018-02-23 00:00:00+00:00,507299
2018-02-24 00:00:00+00:00,432256
2018-02-25 00:00:00+00:00,423859
2018-02-26 00:00:00+00:00,535828
2018-02-27 00:00:00+00:00,611640
2018-02-28 00:00:00+00:00,567121
2018-03-01 00:00:00+00:00,643443
2018-03-02 00:00:00+00:00,629651
2018-03-03 00:00:00+00:00,526099
2018-03-04 00:00:00+00:00,460722
2018-03-05 00:00:00+00:00,549142
2018-03-06 00:00:00+00:00,560344
2018-03-07 00:00:00+00:00,600836
2018-03-08 00:00:00+00:00,536603
2018-03-09 00:00:00+00:00,592768
2018-03-10 00:00:00+00:00,422295
2018-03-11 00:00:00+00:00,415929
2018-03-12 00:00:00+00:00,527935
2018-03-13 00:00:00+00:00,530170
2018-03-14 00:00:00+00:00,514008
2018-03-15 00:00:00+00:00,567897
2018-03-16 00:00:00+00:00,548433
2018-03-17 00:00:00+00:00,426700
2018-03-18 00:00:00+00:00,463138
2018-03-19 00:00:00+00:00,517154
2018-03-20 00:00:00+00:00,514698
2018-03-21 00:00:00+00:00,517634
2018-03-22 00:00:00+00:00,509054
2018-03-23 00:00:00+00:00,515008
2018-03-24 00:00:00+00:00,432458
2018-03-25 00:00:00+00:00,379374
2018-03-26 00:00:00+00:00,507986
2018-03-27 00:00:00+00:00,507170
2018-03-28 00:00:00+00:00,478986
2018-03-29 00:00:00+00:00,525646
2018-03-30 00:00:00+00:00,551840
2018-03-31 00:00:00+00:00,402851
2018-04-01 00:00:00+00:00,384282
2018-04-02 00:00:00+00:00,464362
2018-04-03 00:00:00+00:00,535674
2018-04-04 00:00:00+00:00,523286
2018-04-05 00:00:00+00:00,486276
2018-04-06 00:00:00+00:00,555012
2018-04-07 00:00:00+00:00,407376
2018-04-08 00:00:00+00:00,386145
2018-04-09 00:00:00+00:00,473086
2018-04-10 00:00:00+00:00,515193
2018-04-11 00:00:00+00:00,484442
2018-04-12 00:00:00+00:00,559118
2018-04-13 00:00:00+00:00,620348
2018-04-14 00:00:00+00:00,442929
2018-04-15 00:00:00+00:00,486658
2018-04-16 00:00:00+00:00,526997
2018-04-17 00:00:00+00:00,559340
2018-04-18 00:00:00+00:00,557298
2018-04-19 00:00:00+00:00,607869
2018-04-20 00:00:00+00:00,621042
2018-04-21 00:00:00+00:00,535241
2018-04-22 00:00:00+00:00,487465
2018-04-23 00:00:00+00:00,619844
2018-04-24 00:00:00+00:00,689821
2018-04-25 00:00:00+00:00,591853
2018-04-26 00:00:00+00:00,601526
2018-04-27 00:00:00+00:00,620756
2018-04-28 00:00:00+00:00,589372
2018-04-29 00:00:00+00:00,525121
2018-04-30 00:00:00+00:00,591388
2018-05-01 00:00:00+00:00,592229
2018-05-02 00:00:00+00:00,578385
2018-05-03 00:00:00+00:00,624798
2018-05-04 00:00:00+00:00,626527
2018-05-05 00:00:00+00:00,565143
2018-05-06 00:00:00+00:00,480865
2018-05-07 00:00:00+00:00,558443
2018-05-08 00:00:00+00:00,609393
2018-05-09 00:00:00+00:00,566021
2018-05-10 00:00:00+00:00,574961
2018-05-11 00:00:00+00:00,631277
2018-05-12 00:00:00+00:00,536245
2018-05-13 00:00:00+00:00,443846
2018-05-14 00:00:00+00:00,580456
2018-05-15 00:00:00+00:00,587935
2018-05-16 00:00:00+00:00,565495
2018-05-17 00:00:00+00:00,518584
2018-05-18 00:00:00+00:00,615078
2018-05-19 00:00:00+00:00,468665
2018-05-20 00:00:00+00:00,446643
2018-05-21 00:00:00+00:00,545452
2018-05-22 00:00:00+00:00,538862
2018-05-23 00:00:00+00:00,599816
2018-05-24 00:00:00+00:00,555491
2018-05-25 00:00:00+00:00,570064
2018-05-26 00:00:00+00:00,441367
2018-05-27 00:00:00+00:00,410646
2018-05-28 00:00:00+00:00,514688
2018-05-29 00:00:00+00:00,550789
2018-05-30 00:00:00+00:00,549747
2018-05-31 00:00:00+00:00,563661
2018-06-01 00:00:00+00:00,662226
2018-06-02 00:00:00+00:00,479763
2018-06-03 00:00:00+00:00,457396
2018-06-04 00:00:00+00:00,560593
2018-06-05 00:00:00+00:00,571014
2018-06-06 00:00:00+00:00,564056
2018-06-07 00:00:00+00:00,550366
2018-06-08 00:00:00+00:00,590063
2018-06-09 00:00:00+00:00,464646
2018-06-10 00:00:00+00:00,500729
2018-06-11 00:00:00+00:00,572905
2018-06-12 00:00:00+00:00,570960
2018-06-13 00:00:00+00:00,585811
2018-06-14 00:00:00+00:00,562190
2018-06-15 00:00:00+00:00,598811
2018-06-16 00:00:00+00:00,435387
2018-06-17 00:00:00+00:00,409553
2018-06-18 00:00:00+00:00,531721
2018-06-19 00:00:00+00:00,524281
2018-06-20 00:00:00+00:00,539627
2018-06-21 00:00:00+00:00,538606
2018-06-22 00:00:00+00:00,595351
2018-06-23 00:00:00+00:00,465467
2018-06-24 00:00:00+00:00,447241
2018-06-25 00:00:00+00:00,531006
2018-06-26 00:00:00+00:00,520301
2018-06-27 00:00:00+00:00,502255
2018-06-28 00:00:00+00:00,501141
2018-06-29 00:00:00+00:00,566298
2018-06-30 00:00:00+00:00,472600
2018-07-01 00:00:00+00:00,439844
2018-07-02 00:00:00+00:00,553362
2018-07-03 00:00:00+00:00,576936
2018-07-04 00:00:00+00:00,561114
2018-07-05 00:00:00+00:00,535982
2018-07-06 00:00:00+00:00,648615
2018-07-07 00:00:00+00:00,462871
2018-07-08 00:00:00+00:00,443503
2018-07-09 00:00:00+00:00,545499
2018-07-10 00:00:00+00:00,571346
2018-07-11 00:00:00+00:00,531978
2018-07-12 00:00:00+00:00,521459
2018-07-13 00:00:00+00:00,592142
2018-07-14 00:00:00+00:00,466374
2018-07-15 00:00:00+00:00,436376
2018-07-16 00:00:00+00:00,549589
2018-07-17 00:00:00+00:00,618402
2018-07-18 00:00:00+00:00,633933
2018-07-19 00:00:00+00:00,595731
2018-07-20 00:00:00+00:00,629879
2018-07-21 00:00:00+00:00,493740
2018-07-22 00:00:00+00:00,456925
2018-07-23 00:00:00+00:00,597569
2018-07-24 00:00:00+00:00,681908
2018-07-25 00:00:00+00:00,674731
2018-07-26 00:00:00+00:00,616793
2018-07-27 00:00:00+00:00,662413
2018-07-28 00:00:00+00:00,503215
2018-07-29 00:00:00+00:00,479254
2018-07-30 00:00:00+00:00,610727
2018-07-31 00:00:00+00:00,648342
2018-08-01 00:00:00+00:00,631800
2018-08-02 00:00:00+00:00,595761
2018-08-03 00:00:00+00:00,679243
2018-08-04 00:00:00+00:00,534616
2018-08-05 00:00:00+00:00,479055
2018-08-06 00:00:00+00:00,579680
2018-08-07 00:00:00+00:00,611182
2018-08-08 00:00:00+00:00,640586
2018-08-09 00:00:00+00:00,594337
2018-08-10 00:00:00+00:00,653648
2018-08-11 00:00:00+00:00,511482
2018-08-12 00:00:00+00:00,458121
2018-08-13 00:00:00+00:00,589272
2018-08-14 00:00:00+00:00,655312
2018-08-15 00:00:00+00:00,679088
2018-08-16 00:00:00+00:00,606135
2018-08-17 00:00:00+00:00,644250
2018-08-18 00:00:00+00:00,509834
2018-08-19 00:00:00+00:00,491507
2018-08-20 00:00:00+00:00,575014
2018-08-21 00:00:00+00:00,567806
2018-08-22 00:00:00+00:00,611657
2018-08-23 00:00:00+00:00,566851
2018-08-24 00:00:00+00:00,611834
2018-08-25 00:00:00+00:00,523660
2018-08-26 00:00:00+00:00,463319
2018-08-27 00:00:00+00:00,585010
2018-08-28 00:00:00+00:00,616972
2018-08-29 00:00:00+00:00,638060
